G,K,x-coordinate [m],y-coordinate [m],x-displacement [m],y-displacement [m]
51000000000.0,84500000000.0,0.0675000000000297,0.015669872981095123,7.099280267412683e-05,-1.4667588025662226e-06
51000000000.0,84500000000.0,0.06498808256992392,0.008430813770925498,6.904365444020583e-05,3.7437805049858717e-07
51000000000.0,84500000000.0,0.0599999999999417,0.0,6.507561868842145e-05,2.4480973354494904e-06
51000000000.0,84500000000.0,0.06249628648888765,0.00431977005359023,6.707561145947705e-05,1.3814475326518675e-06
51000000000.0,84500000000.0,0.07000000000002102,0.02,7.296225017964944e-05,-2.6003165996261184e-06
51000000000.0,84500000000.0,0.06740051133418926,0.011506851525703132,7.091863550068639e-05,-4.0495655529780084e-07
51000000000.0,84500000000.0,0.07279327590094296,0.016137876774427747,7.513837879242593e-05,-1.6092293920206306e-06
51000000000.0,84500000000.0,0.07178864413358495,0.012003458154242634,7.43467855388996e-05,-5.379686834099864e-07
51000000000.0,84500000000.0,0.06749385792404124,0.004274392442031136,7.098502424208327e-05,1.4424505047513163e-06
51000000000.0,84500000000.0,0.07002157552234663,0.008066666492799884,7.296673556238454e-05,4.7526753835717093e-07
51000000000.0,84500000000.0,0.0649999999999617,0.0,6.903560970356631e-05,2.5258992126167725e-06
51000000000.0,84500000000.0,0.0749999999999983,0.02,7.687342368890169e-05,-2.614553012306965e-06
51000000000.0,84500000000.0,0.07633974596214867,0.01633974596214564,7.791524489259278e-05,-1.666988639606037e-06
51000000000.0,84500000000.0,0.07604655695369905,0.012816287427492372,7.76808370967877e-05,-7.527215678075002e-07
51000000000.0,84500000000.0,0.0755257015008422,0.007859064009264708,7.727162355859275e-05,5.324795459108847e-07
51000000000.0,84500000000.0,0.06999999999998169,0.0,7.295423210359738e-05,2.5592734929563796e-06
51000000000.0,84500000000.0,0.07247855853674462,0.0042341156225629145,7.488765013868951e-05,1.46845536050177e-06
51000000000.0,84500000000.0,0.08,0.02,8.078636307879077e-05,-2.6213635545358705e-06
51000000000.0,84500000000.0,0.08,0.01499999999998712,8.077861943212273e-05,-1.3233499722326837e-06
51000000000.0,84500000000.0,0.08,0.00999999999997458,8.077441980912175e-05,-2.379025502852117e-08
51000000000.0,84500000000.0,0.07633974596214371,0.003660254037848154,7.79109736817094e-05,1.6213098213095192e-06
51000000000.0,84500000000.0,0.07499999999998001,0.0,7.686643008729804e-05,2.569400001557512e-06
51000000000.0,84500000000.0,0.08,0.004999999999989158,8.077537084967954e-05,1.275078865513945e-06
51000000000.0,84500000000.0,0.08,0.0,8.077934872478064e-05,2.573044603974074e-06
51100000000.0,112000000000.0,0.0,0.02,1.2651789688371772e-05,-3.0307455295323775e-06
51100000000.0,112000000000.0,0.002443536421825491,0.01590363853821506,1.443047147371773e-05,-1.80442917509457e-06
51100000000.0,112000000000.0,0.005000000000020688,0.02,1.6299242605678332e-05,-3.1128923001563647e-06
51100000000.0,112000000000.0,0.007531760713421778,0.015687148147259015,1.812315140054135e-05,-1.7834305325073144e-06
51100000000.0,112000000000.0,0.004999504327919811,0.011339713564058992,1.628268182147201e-05,-4.2707449798451924e-07
51100000000.0,112000000000.0,0.0012004198496531997,0.00870049003477547,1.3544879965754243e-05,3.8087408270161876e-07
51100000000.0,112000000000.0,0.0,0.0,1.2647264625776933e-05,3.0160704495202075e-06
51100000000.0,112000000000.0,0.0023031968499785185,0.004164041640535359,1.432156458472374e-05,1.7696410394907367e-06
51100000000.0,112000000000.0,0.01000000000001968,0.02,1.992510602465413e-05,-3.135629830799467e-06
51100000000.0,112000000000.0,0.012507861950964745,0.01571248485290117,2.1740113987193892e-05,-1.7891546115142235e-06
51100000000.0,112000000000.0,0.01001089137621805,0.011609551749327096,1.9915865644422356e-05,-5.170006268138733e-07
51100000000.0,112000000000.0,0.007409146242932019,0.007174654191871872,1.8030002946523673e-05,8.583292437202155e-07
51100000000.0,112000000000.0,0.004999999999988138,0.0,1.6285711230145566e-05,3.0909986779765497e-06
51100000000.0,112000000000.0,0.01500000000004036,0.02,2.355943642141985e-05,-3.1120469120648488e-06
51100000000.0,112000000000.0,0.007499999999985268,0.0030890029862010856,1.8098484314616882e-05,2.13256687755194e-06
51100000000.0,112000000000.0,0.01750371351107558,0.01568022994631965,2.536661346157688e-05,-1.7336416285854129e-06
